ID,Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,Views,PerSq
8951220,old,newRenov,sandzona,80,3,2,2,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,53,475
8950033,old,newRenov,sandzona,113,5,3,1,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,55,531
8938350,old,newRenov,sandzona,46,2,1,2,1,4,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,117,652
8938302,old,newRenov,sandzona,55,3,2,2,1,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,70,655
8898689,old,newRenov,sandzona,86,5,2,2,3,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,197,640
8929761,old,newRenov,sandzona,85,3,2,1,7,8,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,61,800
8794636,new,white,sandzona,75,2,1,1,7,14,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1091,453
8892363,new,white,sandzona,60,3,2,1,6,10,6,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,489,783
8900480,new,white,sandzona,56,2,0,1,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,762,480
8938316,new,white,sandzona,54,2,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84,556
8933077,new,white,sandzona,57,2,1,1,10,10,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,120,561
8945766,new,black,sandzona,63,3,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,421
8255797,new,black,sandzona,66,3,0,2,4,9,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,5027,492
8944735,new,black,sandzona,64,2,0,0,2,9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,129,530
8901251,new,black,sandzona,84,3,0,1,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,417
8932280,new,black,sandzona,68,3,2,1,10,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,166,521
8811275,old,black,sandzona,60,2,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,417
8917707,old,oldRenov,sandzona,84,1,0,1,3,9,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,157,512
8957679,old,oldRenov,sandzona,86,2,2,1,7,8,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,17,523
8863781,old,oldRenov,sandzona,100,4,3,1,13,14,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,215,550
8955355,old,oldRenov,sandzona,38,1,1,1,5,5,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,36,605
8955105,old,oldRenov,sandzona,86,2,0,1,7,8,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,46,523
8709358,old,oldRenov,sandzona,83,3,2,1,5,8,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,359,614
8947366,old,oldRenov,sandzona,113,7,2,2,2,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,76,513
8939573,old,oldRenov,sandzona,70,3,1,1,1,8,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,42,714
8936726,old,oldRenov,sandzona,85,3,2,1,7,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,64,612
8932698,old,oldRenov,sandzona,35,1,1,1,1,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,167,657
8929428,old,oldRenov,sandzona,75,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,108,693
8928456,old,oldRenov,sandzona,80,4,2,1,2,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,132,475
8924320,old,oldRenov,sandzona,130,5,2,1,7,8,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,352,438
8959510,new,newRenov,sololaki,240,6,5,3,6,6,8,15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,958
8829171,new,newRenov,sololaki,80,3,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,411,2981
8947826,new,newRenov,sololaki,82,3,2,2,4,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,69,1818
8858139,new,newRenov,sololaki,95,3,2,2,2,6,15,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,803,1168
8924315,new,newRenov,sololaki,80,3,2,1,3,4,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,92,1438
8951227,old,newRenov,sololaki,105,4,3,1,1,2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,38,857
8950093,old,newRenov,sololaki,152,6,5,3,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,44,1349
8948337,old,newRenov,sololaki,120,4,2,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,45,1043
8945490,old,newRenov,sololaki,50,1,1,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,72,1600
8932820,old,newRenov,sololaki,97,4,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,165,1134
8871127,old,newRenov,sololaki,71,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,327,1493
8953295,new,black,sololaki,55,2,1,1,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,747
8060914,old,black,sololaki,230,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427,434
8956267,old,oldRenov,sololaki,86,3,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,23,930
8758781,old,oldRenov,sololaki,74,3,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,545,2500
8495413,old,oldRenov,sololaki,111,4,3,1,2,3,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,717,1650
8878131,old,oldRenov,sololaki,80,2,2,1,2,3,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,83,1063
8940101,old,oldRenov,sololaki,125,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1000
8938254,old,oldRenov,sololaki,86,3,0,1,1,2,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,46,930
8692409,old,oldRenov,sololaki,177,5,4,2,3,4,7,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1540,1469
8873587,old,oldRenov,sololaki,70,3,1,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,307,1214
8933498,old,oldRenov,sololaki,35,1,1,1,2,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,94,1286
8933393,old,oldRenov,sololaki,86,3,0,1,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,42,930
8514529,old,oldRenov,sololaki,105,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1318,1048
8927242,old,oldRenov,sololaki,150,5,3,2,1,3,7,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,65,1500
8926756,old,oldRenov,sololaki,86,3,0,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,89,930
8791606,new,newRenov,temqa,40,2,1,1,2,6,4,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,902,800
8911196,new,newRenov,temqa,47,2,1,1,3,8,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,167,745
8947692,new,newRenov,temqa,53,3,2,1,5,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,86,698
8941132,new,newRenov,temqa,67,3,2,1,10,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,56,716
8931542,new,newRenov,temqa,80,3,2,2,6,10,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,59,700
8570511,new,newRenov,temqa,210,2,1,1,10,10,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1483,181
8954437,old,newRenov,temqa,46,2,1,1,4,4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,68,609
8918568,old,newRenov,temqa,150,5,4,1,2,5,12,0,30,1,1,1,1,1,1,0,1,0,0,1,1,1,103,553
8918482,old,newRenov,temqa,150,5,4,1,2,5,12,0,30,1,1,1,1,1,1,0,1,0,0,1,1,0,82,553
8948257,old,newRenov,temqa,75,3,2,1,3,8,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,110,533
8793640,old,newRenov,temqa,70,3,2,1,10,17,0,0,20,1,0,0,1,1,1,0,0,1,1,0,0,0,1132,500
8938155,old,newRenov,temqa,62,3,1,1,4,5,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,122,542
8937827,old,newRenov,temqa,70,2,2,2,2,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,70,576
8933041,old,newRenov,temqa,67,2,1,2,5,8,5,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,162,522
8776548,old,newRenov,temqa,75,2,2,1,1,8,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,397,520
8660047,old,oldRenov,temqa,90,3,2,1,6,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,994,467
8748405,old,oldRenov,temqa,73,1,1,1,7,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1237,356
8746819,old,oldRenov,temqa,112,4,3,2,9,14,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,608,446
8957412,old,oldRenov,temqa,95,3,2,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,331
8955992,old,oldRenov,temqa,89,3,2,2,8,9,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,31,404
8950892,old,oldRenov,temqa,100,4,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,480
8772188,old,oldRenov,temqa,50,2,1,1,4,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1314,610
8948884,old,oldRenov,temqa,71,3,2,1,4,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,56,563
8943438,old,oldRenov,temqa,100,3,2,2,10,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,51,650
8942309,old,oldRenov,temqa,100,3,2,1,6,16,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,74,430
8937766,old,oldRenov,temqa,63,2,2,3,3,8,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,144,556
8937129,old,oldRenov,temqa,85,3,2,2,4,8,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,90,435
8935349,old,oldRenov,temqa,85,4,0,2,3,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,97,406
8931510,old,oldRenov,temqa,35,1,0,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,119,586
8866308,old,oldRenov,temqa,72,7,1,2,2,9,2,0,10,1,1,1,1,1,0,0,1,1,0,1,1,0,257,556
8929402,old,oldRenov,temqa,100,4,3,2,9,9,0,0,12,1,0,1,1,1,1,0,0,1,0,1,1,0,87,418
8927098,old,oldRenov,temqa,100,4,3,2,6,9,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,91,500
8925894,old,oldRenov,temqa,35,1,1,1,3,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,198,657
8958609,new,newRenov,vaja,48,2,1,1,11,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,11,1146
8885293,new,newRenov,vaja,46,1,1,1,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,436,587
8941472,new,newRenov,vaja,68,3,2,1,2,10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,79,950
8929545,new,newRenov,vaja,53,2,1,2,2,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,131,925
8929056,new,newRenov,vaja,81,2,1,1,6,29,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,69,2222
8958831,old,newRenov,vaja,51,2,1,1,7,9,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,7,908
8953475,old,newRenov,vaja,32,1,0,1,4,5,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,25,1047
8885074,old,newRenov,vaja,73,3,2,1,2,4,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,144,877
8727354,old,newRenov,vaja,176,3,2,2,8,8,6,0,15,1,0,1,1,1,0,0,0,1,0,1,0,0,1144,483
8948723,old,newRenov,vaja,36,1,1,1,4,5,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,237,972
8947745,old,newRenov,vaja,60,2,1,1,6,6,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,67,633
8938193,old,newRenov,vaja,34,2,1,1,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,142,1088
8936411,old,newRenov,vaja,32,1,0,1,4,5,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,94,1047
8932770,old,newRenov,vaja,30,1,1,2,5,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,76,1000
8865199,old,newRenov,vaja,110,4,2,2,1,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,173,764
8937895,old,black,vaja,69,3,2,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,580
8894750,old,oldRenov,vaja,30,1,1,1,4,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,401,950
8902628,old,oldRenov,vaja,30,1,1,1,4,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,345,950
8902681,old,oldRenov,vaja,30,1,1,1,4,5,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,244,950
8954303,old,oldRenov,vaja,97,5,3,1,2,5,8,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,54,670
8876064,old,oldRenov,vaja,60,2,1,1,5,5,0,0,9,1,1,0,0,1,0,0,0,0,0,0,0,0,229,748
8794155,old,oldRenov,vaja,100,4,2,1,2,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,300,635
8940645,old,oldRenov,vaja,75,3,2,1,3,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,44,1093
8697378,old,oldRenov,vaja,82,3,2,1,3,4,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,468,707
8940138,old,oldRenov,vaja,74,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,70,703
8839930,old,oldRenov,vaja,75,3,2,1,1,5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,225,693
8934761,old,oldRenov,vaja,30,1,1,2,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,123,933
8850787,old,oldRenov,vaja,128,5,3,2,4,9,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,121,703
8923866,old,oldRenov,vaja,36,2,1,2,6,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,168,969
8958253,new,newRenov,vake,59,2,1,2,12,15,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,50,1451
8818743,new,newRenov,vake,140,4,3,2,9,20,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,736,1400
8887759,new,newRenov,vake,128,3,2,2,2,9,4,10,0,1,1,0,1,1,1,0,1,1,0,0,1,1,185,1250
8800924,new,newRenov,vake,200,5,4,2,7,12,20,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,831,1200
8924605,new,newRenov,vake,221,5,3,2,7,10,0,70,0,1,0,0,1,1,0,0,1,1,0,0,0,0,240,1493
8914928,new,newRenov,vake,140,5,3,2,3,10,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,238,1071
8939251,new,newRenov,vake,85,2,1,1,7,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,169,1176
8926972,new,newRenov,vake,135,4,2,2,9,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,147,1015
8656870,new,newRenov,vake,66,2,1,1,9,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,766,1258
8808633,new,newRenov,vake,63,2,1,1,3,11,6,10,0,1,0,0,1,1,1,0,1,1,0,0,1,1,712,2373
8958543,new,newRenov,vake,175,4,3,2,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,10,837
8937874,new,newRenov,vake,69,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,156,1946
8937871,new,newRenov,vake,69,2,1,1,7,17,4,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,274,1946
8914799,new,newRenov,vake,105,3,2,2,4,8,5,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,248,896
8529273,new,newRenov,vake,108,3,2,1,6,11,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,3374,991
7984917,new,newRenov,vake,75,2,1,3,3,6,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,6497,935
8957101,new,newRenov,vake,150,4,3,3,7,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,17,1667
8835509,new,newRenov,vake,220,3,2,1,11,11,7,20,0,1,1,1,1,1,1,0,1,1,0,1,1,1,682,682
8956716,new,newRenov,vake,78,2,1,1,8,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,30,2115
8877774,new,newRenov,vake,73,2,1,1,2,10,4,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,364,1096
8893415,new,newRenov,vake,75,3,1,1,7,9,7,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,424,1000
8717469,new,newRenov,vake,106,4,2,1,6,10,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,980,1019
8895052,new,newRenov,vake,79,2,1,1,2,12,7,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,833,859
8854554,new,newRenov,vake,80,3,2,1,10,13,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,292,1188
8674306,new,newRenov,vake,90,3,2,1,2,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,373,4111
8955418,new,newRenov,vake,166,4,3,3,5,8,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,19,1002
8955377,new,newRenov,vake,50,2,1,1,18,19,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,127,1380
8046320,new,newRenov,vake,90,3,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5194,934
8897330,new,newRenov,vake,81,3,2,1,3,7,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,153,1765
8761183,new,newRenov,vake,79,2,1,1,2,15,8,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,3128,848
8877810,new,newRenov,vake,73,2,1,1,2,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,314,1096
8914900,new,newRenov,vake,49,2,1,1,3,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,195,2388
8953234,new,newRenov,vake,64,2,1,1,5,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,28,1080
8865765,new,newRenov,vake,76,3,2,1,5,7,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,211,1961
8953039,new,newRenov,vake,304,5,3,3,7,8,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,26,987
8690049,new,newRenov,vake,90,4,3,1,4,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,822,900
8873429,new,newRenov,vake,170,4,3,1,3,5,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,212,1250
8854307,new,newRenov,vake,105,3,2,2,10,11,5,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,180,1429
8950486,new,newRenov,vake,169,4,3,3,8,21,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,42,2485
8950407,new,newRenov,vake,50,2,1,1,3,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,44,1000
8478618,new,newRenov,vake,88,3,2,1,7,15,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1471,1114
8949974,new,newRenov,vake,64,2,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1766
8758555,new,newRenov,vake,105,3,2,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,519,1143
8935576,new,newRenov,vake,137,4,3,2,6,22,10,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,96,1606
8935564,new,newRenov,vake,62,2,1,1,6,22,4,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,111,1613
8465726,new,newRenov,vake,127,3,2,2,3,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1984,1417
8801178,new,newRenov,vake,147,4,3,2,4,4,18,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,406,1307
8946756,new,newRenov,vake,80,3,2,1,1,10,60,60,0,1,1,1,1,1,1,0,1,0,0,1,1,1,51,1000
8946849,new,newRenov,vake,85,3,2,1,4,9,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,51,1588
8946584,new,newRenov,vake,165,3,2,2,13,22,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,37,1030
8752184,new,newRenov,vake,88,3,2,1,4,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,679,1250
8748445,new,newRenov,vake,112,3,2,1,8,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,369,1580
8945299,new,newRenov,vake,36,1,1,1,1,11,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,48,1161
8945009,new,newRenov,vake,80,3,2,2,3,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,45,1063
8620854,new,newRenov,vake,98,3,2,2,4,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,673,946
8851562,new,newRenov,vake,71,2,1,1,10,24,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,599,1300
8783123,new,newRenov,vake,196,4,3,3,5,6,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,759,1929
8941447,new,newRenov,vake,60,3,2,1,15,19,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,116,917
8642102,new,newRenov,vake,155,5,3,2,7,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,348,1121
8754647,new,newRenov,vake,156,4,3,2,18,18,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,346,1538
8938170,new,newRenov,vake,63,2,1,1,7,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,52,2338
8938161,new,newRenov,vake,137,3,2,2,6,20,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,51,1842
8824460,new,newRenov,vake,135,3,2,2,10,11,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,332,1237
8937966,new,newRenov,vake,105,3,2,1,7,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,1238
8915579,new,newRenov,vake,160,5,3,1,4,7,30,30,0,1,1,0,1,1,1,0,0,1,0,1,1,1,123,1438
8935820,new,newRenov,vake,113,3,2,2,14,16,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,74,1593
8935722,new,newRenov,vake,201,5,3,3,6,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,47,1303
8935280,new,newRenov,vake,311,6,4,3,12,12,10,25,0,1,1,1,1,1,1,1,0,1,1,1,1,1,71,1444
8906933,new,newRenov,vake,30,1,1,2,1,9,0,12,0,1,0,0,1,1,1,0,1,1,0,0,0,0,201,1397
8931890,new,newRenov,vake,140,4,3,2,9,11,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,132,921
8931758,new,newRenov,vake,82,2,1,1,14,20,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,51,1402
8854589,new,newRenov,vake,80,2,1,2,3,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,279,1250
8861259,new,newRenov,vake,340,5,3,3,1,3,12,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,182,1009
8753915,new,newRenov,vake,43,2,1,1,2,7,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,578,1977
8929673,new,newRenov,vake,292,6,4,3,2,9,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,60,1200
8928618,new,newRenov,vake,65,3,2,1,6,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,125,1040
8928441,new,newRenov,vake,90,3,2,2,3,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,274,889
8927915,new,newRenov,vake,58,2,1,1,3,23,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,101,2017
8893128,new,newRenov,vake,253,9,3,3,2,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,303,1186
8927303,new,newRenov,vake,235,5,3,3,7,7,0,85,0,1,0,1,1,1,1,0,1,1,0,0,1,1,80,1494
8927165,new,newRenov,vake,55,2,0,1,8,11,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,79,1233
8925503,new,newRenov,vake,60,3,2,1,15,19,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,90,950
8925110,new,newRenov,vake,75,4,2,1,4,22,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,82,2133
8923973,new,newRenov,vake,73,3,2,1,3,14,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,75,1233
8923047,new,newRenov,vake,60,2,1,1,4,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,116,1167
8800707,new,newRenov,vake,70,2,1,1,2,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,738,1214
8851763,new,newRenov,vake,125,3,2,2,5,10,12,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,259,1954
8906909,old,newRenov,vake,146,4,3,2,7,8,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,120,1062
8900804,old,newRenov,vake,175,4,3,2,2,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,180,875
8950432,old,newRenov,vake,130,4,2,1,3,5,4,0,23,1,0,0,1,1,1,0,0,0,0,1,0,1,36,1115
8948375,old,newRenov,vake,90,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,51,976
8939098,old,newRenov,vake,90,3,2,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,66,976
8938018,old,newRenov,vake,53,2,1,1,5,7,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,73,1038
8763172,old,newRenov,vake,133,3,2,1,7,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,461,902
8788494,old,newRenov,vake,101,2,1,1,6,6,0,20,0,1,0,0,1,1,1,0,0,0,0,1,1,1,506,1188
8693396,old,newRenov,vake,220,5,4,3,8,12,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,382,1000
8932936,old,newRenov,vake,156,5,4,2,7,9,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,77,934
8931591,old,newRenov,vake,101,3,2,1,6,6,0,18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,101,1154
8930859,old,newRenov,vake,140,4,2,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,68,531
8930629,old,newRenov,vake,140,3,2,3,18,8,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,95,534
